cam_ID,rec_ID,timestamp,label,confidence,track_ID,track_status,x_min,y_min,x_max,y_max
raspberrypi,21,2024-12-20T14:03:16.653032,insect,0.51,46,TRACKED,0.0021,0.7048,0.0191,0.7308
raspberrypi,21,2024-12-20T14:03:17.749901,insect,0.53,46,TRACKED,0.0024,0.7048,0.0195,0.7307
raspberrypi,21,2024-12-20T14:03:18.784521,insect,0.51,46,TRACKED,0.0024,0.7045,0.0194,0.7309
raspberrypi,21,2024-12-20T14:03:19.796992,insect,0.52,46,TRACKED,0.0022,0.7045,0.0194,0.7311
raspberrypi,21,2024-12-20T14:03:20.809362,insect,0.53,46,TRACKED,0.002,0.7047,0.0194,0.7304
raspberrypi,21,2024-12-20T14:03:21.821659,insect,0.5,46,TRACKED,0.002,0.7043,0.0198,0.7297
raspberrypi,21,2024-12-20T14:03:22.834285,insect,0.53,46,TRACKED,0.0021,0.7044,0.0195,0.7299
raspberrypi,21,2024-12-20T14:03:23.848080,insect,0.54,46,TRACKED,0.0021,0.7045,0.0201,0.7299
raspberrypi,21,2024-12-20T14:03:24.860014,insect,0.57,46,TRACKED,0.0021,0.7047,0.0199,0.7301
raspberrypi,21,2024-12-20T14:03:25.871673,insect,0.51,46,TRACKED,0.0024,0.7048,0.0199,0.7296
raspberrypi,21,2024-12-20T14:03:26.884711,insect,0.51,46,TRACKED,0.0022,0.7052,0.0199,0.7295
raspberrypi,21,2024-12-20T14:03:27.939438,insect,0.51,46,TRACKED,0.0022,0.7043,0.02,0.7297
raspberrypi,21,2024-12-20T14:03:28.951440,insect,0.55,46,TRACKED,0.0021,0.7043,0.0197,0.7308
raspberrypi,21,2024-12-20T14:03:29.962347,insect,0.53,46,TRACKED,0.0024,0.7037,0.0197,0.7311
raspberrypi,21,2024-12-20T14:03:30.972776,insect,0.54,46,TRACKED,0.0022,0.7049,0.0189,0.732
raspberrypi,21,2024-12-20T14:03:31.984275,insect,0.52,46,TRACKED,0.0026,0.7042,0.0192,0.731
raspberrypi,21,2024-12-20T14:03:33.038770,insect,0.51,46,TRACKED,0.0023,0.7047,0.0187,0.7316
raspberrypi,21,2024-12-20T14:03:34.112518,insect,0.54,46,TRACKED,0.0012,0.7048,0.0171,0.7328
raspberrypi,21,2024-12-20T14:03:35.125570,insect,0.52,46,TRACKED,0.0024,0.7041,0.0184,0.733
raspberrypi,21,2024-12-20T14:03:36.140312,insect,0.51,46,TRACKED,0.0024,0.7043,0.0182,0.7332
raspberrypi,21,2024-12-20T14:03:37.383255,insect,0.52,46,TRACKED,0.0025,0.7043,0.0181,0.7337
raspberrypi,21,2024-12-20T14:03:38.395586,insect,0.55,46,TRACKED,0.0024,0.7048,0.0183,0.7337
raspberrypi,21,2024-12-20T14:03:39.407938,insect,0.54,46,TRACKED,0.0025,0.7056,0.0177,0.7344
raspberrypi,21,2024-12-20T14:03:40.420353,insect,0.55,46,TRACKED,0.0025,0.7066,0.0176,0.7344
raspberrypi,21,2024-12-20T14:03:41.432796,insect,0.58,46,TRACKED,0.0023,0.7064,0.0176,0.7349
raspberrypi,21,2024-12-20T14:03:42.444937,insect,0.54,46,TRACKED,0.0023,0.7061,0.0176,0.7346
raspberrypi,21,2024-12-20T14:03:43.457127,insect,0.5,46,TRACKED,0.0029,0.7055,0.0176,0.7352
raspberrypi,21,2024-12-20T14:03:44.468716,insect,0.55,46,TRACKED,0.0023,0.7059,0.0177,0.7344
raspberrypi,21,2024-12-20T14:03:45.501924,insect,0.51,46,TRACKED,0.0025,0.7059,0.0175,0.7354
raspberrypi,21,2024-12-20T14:03:46.744259,insect,0.52,46,TRACKED,0.0024,0.7045,0.0177,0.7354
raspberrypi,21,2024-12-20T14:03:48.441619,insect,0.51,46,TRACKED,0.0025,0.7056,0.0179,0.7355
raspberrypi,21,2024-12-20T14:03:49.454651,insect,0.52,46,TRACKED,0.0025,0.7056,0.0177,0.735
raspberrypi,21,2024-12-20T14:03:50.466954,insect,0.52,46,TRACKED,0.0026,0.7057,0.0177,0.7362
raspberrypi,21,2024-12-20T14:03:51.501152,insect,0.5,46,TRACKED,0.0026,0.7056,0.0176,0.7357
raspberrypi,21,2024-12-20T14:03:52.620920,insect,0.5,46,TRACKED,0.0025,0.7057,0.0177,0.7354
raspberrypi,21,2024-12-20T14:03:53.655883,insect,0.51,46,TRACKED,0.0024,0.7058,0.0177,0.7352
raspberrypi,21,2024-12-20T14:03:54.731978,insect,0.5,46,TRACKED,0.0025,0.7052,0.0179,0.735
raspberrypi,21,2024-12-20T14:03:55.764619,insect,0.51,46,TRACKED,0.0024,0.7052,0.018,0.7347
raspberrypi,21,2024-12-20T14:03:56.882907,insect,0.52,46,TRACKED,0.0024,0.705,0.018,0.7352
raspberrypi,21,2024-12-20T14:03:57.957864,insect,0.53,46,TRACKED,0.0025,0.7045,0.0184,0.7349
raspberrypi,21,2024-12-20T14:03:59.033698,insect,0.54,46,TRACKED,0.0023,0.7056,0.018,0.7343
raspberrypi,21,2024-12-20T14:04:00.045945,insect,0.54,46,TRACKED,0.0023,0.7045,0.0183,0.7345
raspberrypi,21,2024-12-20T14:04:01.058595,insect,0.51,46,TRACKED,0.0025,0.7044,0.0183,0.7341
raspberrypi,21,2024-12-20T14:04:02.070892,insect,0.52,46,TRACKED,0.0024,0.7051,0.0186,0.7338
raspberrypi,21,2024-12-20T14:04:03.083316,insect,0.53,46,TRACKED,0.0021,0.7047,0.0182,0.7333
raspberrypi,21,2024-12-20T14:04:04.094592,insect,0.53,46,TRACKED,0.0021,0.7051,0.0182,0.734
raspberrypi,21,2024-12-20T14:04:05.106526,insect,0.53,46,TRACKED,0.0018,0.7054,0.0179,0.7333
raspberrypi,21,2024-12-20T14:04:06.143783,insect,0.52,46,TRACKED,0.0022,0.7054,0.0181,0.7333
raspberrypi,21,2024-12-20T14:04:07.155480,insect,0.5,46,TRACKED,0.0018,0.7053,0.0177,0.7335
raspberrypi,21,2024-12-20T14:04:08.167235,insect,0.52,46,TRACKED,0.0018,0.7058,0.0175,0.7342
raspberrypi,21,2024-12-20T14:04:09.286020,insect,0.51,46,TRACKED,0.0018,0.7051,0.0179,0.7334
raspberrypi,21,2024-12-20T14:04:10.298589,insect,0.5,46,TRACKED,0.0018,0.705,0.0176,0.7327
raspberrypi,21,2024-12-20T14:04:11.395692,insect,0.51,46,TRACKED,0.0017,0.7055,0.0177,0.7317
raspberrypi,21,2024-12-20T14:04:12.408130,insect,0.52,46,TRACKED,0.0015,0.705,0.0177,0.7326
raspberrypi,21,2024-12-20T14:04:13.420161,insect,0.54,46,TRACKED,0.0015,0.7054,0.0176,0.7323
raspberrypi,21,2024-12-20T14:04:14.475693,insect,0.54,46,TRACKED,0.0015,0.7057,0.0177,0.7326
raspberrypi,21,2024-12-20T14:04:15.488427,insect,0.53,46,TRACKED,0.0015,0.7052,0.0177,0.7325
raspberrypi,21,2024-12-20T14:04:16.522428,insect,0.5,46,TRACKED,0.0015,0.7048,0.0177,0.7312
raspberrypi,21,2024-12-20T14:04:17.534348,insect,0.51,46,TRACKED,0.0013,0.7054,0.0176,0.732
raspberrypi,21,2024-12-20T14:04:18.546559,insect,0.5,46,TRACKED,0.0011,0.706,0.0171,0.7316
raspberrypi,21,2024-12-20T14:04:19.622268,insect,0.54,46,TRACKED,0.0011,0.7044,0.0178,0.7319
raspberrypi,21,2024-12-20T14:04:20.634968,insect,0.51,46,TRACKED,0.0014,0.705,0.0177,0.7318
raspberrypi,21,2024-12-20T14:04:21.690452,insect,0.5,46,TRACKED,0.0011,0.7052,0.0174,0.7318
raspberrypi,21,2024-12-20T14:04:22.744782,insect,0.53,46,TRACKED,0.0009,0.7056,0.0171,0.7321
raspberrypi,21,2024-12-20T14:04:23.800492,insect,0.5,46,TRACKED,0.0009,0.7061,0.017,0.7319
raspberrypi,21,2024-12-20T14:04:24.812675,insect,0.53,46,TRACKED,0.0007,0.7057,0.017,0.732
raspberrypi,21,2024-12-20T14:04:25.995041,insect,0.51,46,TRACKED,0.0008,0.7062,0.0167,0.7323
raspberrypi,21,2024-12-20T14:04:27.340605,insect,0.5,46,TRACKED,0.0008,0.706,0.017,0.7316
raspberrypi,21,2024-12-20T14:04:28.645519,insect,0.5,46,TRACKED,0.0006,0.706,0.0168,0.7311
raspberrypi,21,2024-12-20T14:04:29.679035,insect,0.53,46,TRACKED,0.0005,0.7064,0.0169,0.7316
raspberrypi,21,2024-12-20T14:04:30.755285,insect,0.52,46,TRACKED,0.0009,0.7067,0.0171,0.7317
raspberrypi,21,2024-12-20T14:04:31.831866,insect,0.52,46,TRACKED,0.0006,0.7062,0.0169,0.7322
raspberrypi,21,2024-12-20T14:04:32.845660,insect,0.52,46,TRACKED,0.0008,0.706,0.0171,0.7313
raspberrypi,21,2024-12-20T14:04:33.881966,insect,0.55,46,TRACKED,0.0008,0.7055,0.017,0.7337
raspberrypi,21,2024-12-20T14:04:34.893856,insect,0.5,46,TRACKED,0.0006,0.7062,0.0164,0.7327
raspberrypi,21,2024-12-20T14:04:35.929360,insect,0.53,46,TRACKED,0.0007,0.7058,0.0165,0.7333
raspberrypi,21,2024-12-20T14:04:36.948437,insect,0.53,46,TRACKED,0.0008,0.7069,0.0167,0.7334
raspberrypi,21,2024-12-20T14:04:37.961254,insect,0.54,46,TRACKED,0.001,0.7061,0.0168,0.7336
raspberrypi,21,2024-12-20T14:04:38.994684,insect,0.5,46,TRACKED,0.0011,0.7059,0.0171,0.7328
raspberrypi,21,2024-12-20T14:04:40.049873,insect,0.52,46,TRACKED,0.0011,0.706,0.017,0.733
raspberrypi,21,2024-12-20T14:04:41.083270,insect,0.52,46,TRACKED,0.0011,0.7058,0.0171,0.7331
raspberrypi,21,2024-12-20T14:04:42.095737,insect,0.5,46,TRACKED,0.0013,0.7063,0.0168,0.7333
raspberrypi,21,2024-12-20T14:04:43.107718,insect,0.5,46,TRACKED,0.0011,0.7061,0.0167,0.7327
raspberrypi,21,2024-12-20T14:04:44.119721,insect,0.5,46,TRACKED,0.0012,0.7056,0.017,0.7338
raspberrypi,21,2024-12-20T14:04:45.151673,insect,0.51,46,TRACKED,0.0012,0.7064,0.0167,0.7337
raspberrypi,21,2024-12-20T14:04:46.204684,insect,0.52,46,TRACKED,0.0014,0.7056,0.0167,0.7335
raspberrypi,21,2024-12-20T14:04:47.237510,insect,0.51,46,TRACKED,0.0015,0.7058,0.017,0.7341
raspberrypi,21,2024-12-20T14:04:48.249880,insect,0.51,46,TRACKED,0.0013,0.7057,0.0168,0.7342
raspberrypi,21,2024-12-20T14:04:49.326452,insect,0.52,46,TRACKED,0.0013,0.7063,0.0166,0.7348
raspberrypi,21,2024-12-20T14:04:50.338669,insect,0.52,46,TRACKED,0.0018,0.7079,0.0163,0.7356
raspberrypi,21,2024-12-20T14:04:51.477909,insect,0.5,46,TRACKED,0.0018,0.7076,0.0163,0.7365
raspberrypi,21,2024-12-20T14:04:53.338174,insect,0.52,46,TRACKED,0.0017,0.7071,0.0161,0.7372
raspberrypi,21,2024-12-20T14:04:54.372199,insect,0.51,46,TRACKED,0.0016,0.7082,0.016,0.7374
raspberrypi,21,2024-12-20T14:04:55.574362,insect,0.5,46,TRACKED,0.0016,0.7085,0.0157,0.738
raspberrypi,21,2024-12-20T14:04:58.879289,insect,0.52,46,TRACKED,0.0017,0.7086,0.016,0.7368
raspberrypi,21,2024-12-20T14:05:03.030164,insect,0.51,46,TRACKED,0.0016,0.7085,0.0158,0.7377
raspberrypi,21,2024-12-20T14:05:08.142945,insect,0.51,46,TRACKED,0.0017,0.7088,0.0156,0.7382
raspberrypi,21,2024-12-20T14:05:09.634130,insect,0.51,46,TRACKED,0.0016,0.7083,0.0158,0.739
raspberrypi,21,2024-12-20T14:05:12.097859,insect,0.51,46,TRACKED,0.0016,0.7091,0.0155,0.7385
raspberrypi,21,2024-12-20T14:05:13.736698,insect,0.5,46,TRACKED,0.0018,0.7083,0.0157,0.7393
raspberrypi,21,2024-12-20T14:05:26.633954,insect,0.57,47,NEW,0.0014,0.709,0.0156,0.7386
raspberrypi,21,2024-12-20T14:05:51.085496,insect,0.52,48,NEW,0.001,0.7116,0.0138,0.7463
raspberrypi,21,2024-12-20T14:08:32.169911,insect,0.5,49,NEW,0.0012,0.6517,0.0166,0.6836
raspberrypi,21,2024-12-20T14:08:33.246320,insect,0.51,49,TRACKED,0.0129,0.6615,0.0284,0.6902
raspberrypi,21,2024-12-20T14:08:34.881316,insect,0.53,50,NEW,0.0245,0.6751,0.0405,0.7182
raspberrypi,21,2024-12-20T14:08:35.895820,insect,0.63,52,TRACKED,0.0263,0.6938,0.0447,0.7326
raspberrypi,21,2024-12-20T14:08:43.171443,insect,0.5,53,NEW,0.0891,0.6375,0.1055,0.6762
raspberrypi,21,2024-12-20T14:08:44.184262,insect,0.5,54,TRACKED,0.093,0.651,0.1087,0.691
raspberrypi,21,2024-12-20T14:08:45.197003,insect,0.58,54,TRACKED,0.1,0.6754,0.1162,0.7078
raspberrypi,21,2024-12-20T14:08:46.208979,insect,0.62,54,TRACKED,0.1044,0.6922,0.1227,0.7315
raspberrypi,21,2024-12-20T14:08:47.221445,insect,0.66,54,TRACKED,0.1093,0.7076,0.1261,0.7448
raspberrypi,21,2024-12-20T14:08:48.234035,insect,0.6,54,TRACKED,0.1028,0.7285,0.1187,0.7637
raspberrypi,21,2024-12-20T14:08:49.287974,insect,0.51,54,TRACKED,0.0994,0.7447,0.1151,0.7819
raspberrypi,21,2024-12-20T14:08:51.871133,insect,0.51,54,TRACKED,0.0812,0.7814,0.097,0.8143
raspberrypi,21,2024-12-20T14:08:56.375815,insect,0.54,55,NEW,0.0501,0.6703,0.0683,0.6976
raspberrypi,21,2024-12-20T14:08:57.388892,insect,0.52,55,TRACKED,0.0366,0.6606,0.0552,0.6838
raspberrypi,21,2024-12-20T14:09:02.766786,insect,0.54,56,NEW,0.0139,0.5727,0.0296,0.6039
raspberrypi,21,2024-12-20T14:09:04.072712,insect,0.52,58,NEW,0.0034,0.5721,0.0234,0.5957
raspberrypi,21,2024-12-20T14:09:13.664104,insect,0.54,59,NEW,0.0046,0.5721,0.0206,0.5952
raspberrypi,21,2024-12-20T14:09:16.017078,insect,0.51,60,NEW,0.0043,0.5722,0.0199,0.5961
raspberrypi,21,2024-12-20T14:09:17.114589,insect,0.51,62,NEW,0.0041,0.5718,0.0196,0.596
raspberrypi,21,2024-12-20T14:09:18.127587,insect,0.52,64,TRACKED,0.004,0.5723,0.0195,0.5961
raspberrypi,21,2024-12-20T14:09:19.183453,insect,0.55,64,TRACKED,0.004,0.5716,0.0195,0.5955
raspberrypi,21,2024-12-20T14:09:20.195468,insect,0.52,64,TRACKED,0.0045,0.5718,0.0196,0.5954
raspberrypi,21,2024-12-20T14:09:21.207666,insect,0.51,64,TRACKED,0.0039,0.5727,0.0196,0.5955
raspberrypi,21,2024-12-20T14:09:22.218712,insect,0.57,64,TRACKED,0.0046,0.5709,0.0205,0.596
raspberrypi,21,2024-12-20T14:09:23.253593,insect,0.56,64,TRACKED,0.0034,0.5717,0.0193,0.5958
raspberrypi,21,2024-12-20T14:09:24.286992,insect,0.57,64,TRACKED,0.0036,0.571,0.0198,0.5965
raspberrypi,21,2024-12-20T14:09:25.300182,insect,0.65,64,TRACKED,0.0038,0.569,0.0196,0.5953
raspberrypi,21,2024-12-20T14:09:26.312368,insect,0.61,64,TRACKED,0.0037,0.5701,0.019,0.5953
raspberrypi,21,2024-12-20T14:09:27.325271,insect,0.62,64,TRACKED,0.0037,0.5692,0.019,0.5956
raspberrypi,21,2024-12-20T14:09:28.337115,insect,0.65,64,TRACKED,0.0033,0.567,0.0187,0.5965
raspberrypi,21,2024-12-20T14:09:29.349194,insect,0.63,64,TRACKED,0.0038,0.5688,0.0192,0.5955
raspberrypi,21,2024-12-20T14:09:30.361868,insect,0.58,64,TRACKED,0.0034,0.5706,0.0185,0.5954
raspberrypi,21,2024-12-20T14:09:31.373659,insect,0.61,64,TRACKED,0.0038,0.5705,0.0192,0.595
raspberrypi,21,2024-12-20T14:09:32.386692,insect,0.58,64,TRACKED,0.0036,0.57,0.0188,0.5966
raspberrypi,21,2024-12-20T14:09:33.399635,insect,0.54,64,TRACKED,0.0036,0.5713,0.019,0.596
raspberrypi,21,2024-12-20T14:09:34.498036,insect,0.54,64,TRACKED,0.0033,0.5722,0.0191,0.5948
raspberrypi,21,2024-12-20T14:09:35.511899,insect,0.51,64,TRACKED,0.0035,0.5727,0.0189,0.5951
raspberrypi,21,2024-12-20T14:09:36.523416,insect,0.55,64,TRACKED,0.0032,0.5723,0.0189,0.5949
raspberrypi,21,2024-12-20T14:09:37.828473,insect,0.52,64,TRACKED,0.0034,0.5719,0.0184,0.5957
raspberrypi,21,2024-12-20T14:09:38.841975,insect,0.55,64,TRACKED,0.0037,0.5711,0.0185,0.5956
raspberrypi,21,2024-12-20T14:09:39.854177,insect,0.52,64,TRACKED,0.0033,0.5717,0.0181,0.5954
raspberrypi,21,2024-12-20T14:09:40.867293,insect,0.61,64,TRACKED,0.0034,0.5691,0.018,0.5959
raspberrypi,21,2024-12-20T14:09:41.879825,insect,0.53,64,TRACKED,0.0031,0.5713,0.0174,0.5962
raspberrypi,21,2024-12-20T14:09:42.891604,insect,0.58,64,TRACKED,0.0026,0.5704,0.0174,0.597
raspberrypi,21,2024-12-20T14:09:43.908758,insect,0.63,64,TRACKED,0.0026,0.5681,0.0179,0.5979
raspberrypi,21,2024-12-20T14:09:44.921442,insect,0.6,64,TRACKED,0.0029,0.5694,0.0176,0.5967
raspberrypi,21,2024-12-20T14:09:45.934319,insect,0.62,64,TRACKED,0.0027,0.5682,0.0175,0.5976
raspberrypi,21,2024-12-20T14:09:46.947212,insect,0.62,64,TRACKED,0.0026,0.5684,0.0174,0.5977
raspberrypi,21,2024-12-20T14:09:47.959951,insect,0.58,64,TRACKED,0.0003,0.5651,0.0145,0.6042
raspberrypi,21,2024-12-20T14:09:48.972186,insect,0.62,64,TRACKED,0.0032,0.5673,0.0178,0.5977
raspberrypi,21,2024-12-20T14:09:49.984253,insect,0.64,64,TRACKED,0.0027,0.567,0.0177,0.5976
raspberrypi,21,2024-12-20T14:09:50.996380,insect,0.66,64,TRACKED,0.0027,0.5676,0.0176,0.5957
raspberrypi,21,2024-12-20T14:09:52.009601,insect,0.59,64,TRACKED,0.0016,0.5582,0.0158,0.5899
raspberrypi,21,2024-12-20T14:10:18.516760,insect,0.51,65,NEW,-0.0003,0.1881,0.0158,0.2143
raspberrypi,21,2024-12-20T14:10:44.774868,insect,0.53,66,NEW,0.2643,0.1247,0.2813,0.1562
raspberrypi,21,2024-12-20T14:10:45.955348,insect,0.56,67,NEW,0.2681,0.1893,0.2887,0.2278
